time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-11-09T09:20:30.960Z,8.7153,-83.2612,10,5.4,mww,,26,0.307,1.08,us,us1000hpmp,2019-01-21T16:42:53.040Z,"13km NW of Golfito, Costa Rica",earthquake,2.5,1.7,0.062,25,reviewed,us,us
2018-11-07T17:32:53.600Z,11.9728,-86.8015,66.79,4.6,mb,,123,0.568,0.87,us,us2000i848,2019-01-21T16:42:55.040Z,"32km W of Carlos Fonseca Amador, Nicaragua",earthquake,6.4,7.8,0.05,120,reviewed,us,us
2018-11-07T10:21:33.540Z,13.0038,-90.5287,10,4.7,mb,,139,1.433,0.76,us,us2000i7xq,2019-01-21T16:42:54.040Z,"100km SW of Acajutla, El Salvador",earthquake,7,1.9,0.029,373,reviewed,us,us
2018-11-05T19:39:35.160Z,13.0354,-90.4154,10,4.5,mb,,157,1.321,1.23,us,us2000i74a,2019-01-21T16:42:54.040Z,"88km SW of Acajutla, El Salvador",earthquake,7.4,1.9,0.075,52,reviewed,us,us
2018-11-05T07:27:20.750Z,12.5075,-88.9073,28.75,4.5,mb,,134,1.214,0.78,us,us2000i6x6,2019-01-21T16:42:54.040Z,"94km SSW of Puerto El Triunfo, El Salvador",earthquake,7.1,6.7,0.051,112,reviewed,us,us
2018-11-03T01:13:37.980Z,10.327,-62.1736,23.62,4.5,mb,,50,1.865,1.05,us,us2000i69x,2019-01-21T14:29:45.040Z,"30km SSE of Gueiria, Venezuela",earthquake,7.3,6.7,0.131,17,reviewed,us,us
2018-11-01T18:12:46.560Z,23.5857,-45.2417,10,4.8,mb,,95,17.454,1.27,us,us2000i5it,2019-01-21T14:29:42.040Z,"Northern Mid-Atlantic Ridge",earthquake,11.9,1.9,0.058,93,reviewed,us,us
2018-11-01T12:52:27.760Z,10.932,-86.729,10,4.5,mb,,182,1.297,0.75,us,us2000i59s,2019-01-21T14:29:42.040Z,"97km SSW of Masachapa, Nicaragua",earthquake,7.4,2,0.087,39,reviewed,us,us
2018-11-01T11:13:09.580Z,8.2079,-83.0457,10,4.7,mb,,136,0.681,1.03,us,us2000i58n,2019-01-21T14:29:42.040Z,"21km WSW of Puerto Armuelles, Panama",earthquake,5.4,1.9,0.05,120,reviewed,us,us
2018-10-31T17:46:59.550Z,12.0505,-87.364,61.57,4.7,mb,,168,0.711,1,us,us2000i4sw,2019-01-21T14:29:41.040Z,"52km SSW of Corinto, Nicaragua",earthquake,8.4,7.6,0.034,258,reviewed,us,us
2018-10-29T21:31:16.790Z,8.6839,-77.2051,10,5,mb,,41,2.644,0.75,us,us1000hirk,2019-01-21T14:29:38.040Z,"21km NNE of Acandi, Colombia",earthquake,4.5,1.8,0.032,313,reviewed,us,us
2018-10-29T15:52:45.990Z,22.2598,-45.1053,10,4.6,mb,,115,16.697,0.92,us,us1000hika,2019-01-21T14:29:38.040Z,"Northern Mid-Atlantic Ridge",earthquake,12.2,1.9,0.065,70,reviewed,us,us
2018-10-29T14:02:11.160Z,10.6745,-86.419,10,4.5,mb,,161,1.474,1.02,us,us2000i61l,2019-01-21T14:29:38.040Z,"86km WNW of Sardinal, Costa Rica",earthquake,6.8,1.9,0.121,20,reviewed,us,us
2018-10-28T22:23:53.420Z,13.0346,-90.3687,22,6.1,mww,,56,1.282,0.86,us,us1000hib5,2019-01-10T17:18:41.040Z,"85km SW of Acajutla, El Salvador",earthquake,6.7,1.8,0.036,76,reviewed,us,us
2018-10-28T15:36:11.340Z,10.8595,-62.3144,85.26,4.6,mb,,118,1.421,0.64,us,us1000hi8l,2019-01-10T17:18:41.040Z,"31km N of Gueiria, Venezuela",earthquake,8.6,8.1,0.119,21,reviewed,us,us
2018-10-26T12:49:48.260Z,23.0794,-70.4684,10,4.5,mb,,40,1.677,1.12,us,us1000hhj9,2019-01-10T17:18:38.040Z,"192km NNE of Cockburn Town, Turks and Caicos Islands",earthquake,7,1.8,0.039,192,reviewed,us,us
2018-10-25T15:56:59.550Z,10.2813,-62.3909,10,4.9,mww,,47,1.976,0.93,us,us1000hh4e,2019-01-10T17:18:37.040Z,"33km SSW of Guiria, Venezuela",earthquake,7.4,1.9,0.093,11,reviewed,us,us
2018-10-23T23:38:58.830Z,13.0821,-89.4387,48.47,4.5,mb,,159,0.634,0.9,us,us1000hgcf,2019-01-10T17:18:35.040Z,"46km SSW of La Libertad, El Salvador",earthquake,6.6,6.8,0.063,74,reviewed,us,us
2018-10-23T20:54:35.890Z,7.2094,-77.007,43.4,4.8,mb,,83,3.41,0.89,us,us1000hg9i,2019-01-10T17:18:34.040Z,"28km SSE of Riosucio, Colombia",earthquake,5.6,7.3,0.043,164,reviewed,us,us
2018-10-23T03:37:11.590Z,10.1339,-62.4101,24.3,4.6,mb,,74,2.12,0.85,us,us1000hh3s,2019-01-10T17:18:36.040Z,"24km NW of Pedernales, Venezuela",earthquake,8.6,8.1,0.088,38,reviewed,us,us
2018-10-23T03:32:58.600Z,10.2624,-62.4297,23.89,4.9,mb,,49,2.008,0.79,us,us1000hfxj,2019-01-10T17:18:34.040Z,"37km SSW of Gueiria, Venezuela",earthquake,5.9,4.1,0.027,441,reviewed,us,us
2018-10-22T14:12:35.700Z,10.583,-86.1589,10.66,4.7,mb,,181,0.737,0.9,us,us1000hflp,2019-01-10T17:18:33.040Z,"56km W of Sardinal, Costa Rica",earthquake,8,7.6,0.049,127,reviewed,us,us
2018-10-22T01:28:42.140Z,8.684,-82.8253,17.92,4.7,mb,,53,0.174,0.71,us,us1000hfen,2019-01-10T17:18:33.040Z,"5km S of Plaza de Caisan, Panama",earthquake,3.8,3.4,0.046,141,reviewed,us,us
2018-10-21T16:35:11.680Z,11.3071,-59.8631,22.27,5.1,mww,,40,1.849,0.89,us,us1000hfaa,2018-12-21T22:27:08.040Z,"78km E of Roxborough, Trinidad and Tobago",earthquake,4.9,4.1,0.066,22,reviewed,us,us
2018-10-15T09:05:42.040Z,12.9354,-90.7679,10,4.9,mb,,165,1.671,1.14,us,us1000hc9i,2018-12-21T22:27:01.040Z,"109km S of Puerto San Jose, Guatemala",earthquake,7.5,1.9,0.028,387,reviewed,us,us
2018-10-12T21:09:49.310Z,14.1973,-91.1973,64.33,5.7,mww,,74,0.581,0.79,us,us1000hbcu,2018-12-21T21:15:51.040Z,"11km E of Nueva Concepcion, Guatemala",earthquake,6.1,3.8,0.043,51,reviewed,us,us
2018-10-11T12:27:10.670Z,14.8763,-45.0961,10,4.7,mb,,79,12.22,0.37,us,us1000halh,2018-12-21T21:15:49.040Z,"Northern Mid-Atlantic Ridge",earthquake,12.6,1.9,0.067,67,reviewed,us,us
2018-10-10T08:01:34.230Z,11.0883,-86.6618,44.33,4.7,mb,,145,1.129,1.06,us,us1000h9v1,2018-12-21T21:15:48.040Z,"78km SSW of Masachapa, Nicaragua",earthquake,5.3,10,0.035,240,reviewed,us,us
2018-10-09T01:48:07.140Z,9.0248,-84.0215,10,4.9,mb,,122,0.712,1.05,us,us1000h93j,2018-12-21T21:15:47.040Z,"46km SSE of Quepos, Costa Rica",earthquake,4.3,1.8,0.035,255,reviewed,us,us
2018-10-07T20:00:18.890Z,20.0414,-73.0143,23,5.4,mww,,27,1.655,1.13,us,us1000h8hi,2018-12-14T20:32:44.040Z,"22km WNW of Ti Port-de-Paix, Haiti",earthquake,6,1.9,0.054,33,reviewed,us,us
2018-10-07T00:26:43.620Z,12.6527,-88.2276,55.04,4.9,mb,,72,1.15,1.3,us,us1000h8au,2018-12-14T20:32:43.040Z,"63km S of Chirilagua, El Salvador",earthquake,6.5,5.6,0.065,74,reviewed,us,us
2018-10-07T00:11:51.220Z,20.0343,-73.0128,24,5.9,mww,,19,1.648,0.7,us,us1000h8an,2020-03-27T12:07:20.819Z,"21km WNW of Ti Port-de-Paix, Haiti",earthquake,5,1.4,0.055,32,reviewed,us,us
2018-10-05T12:48:01.710Z,14.9583,-44.7264,10,4.6,mb,,165,12.508,0.56,us,us1000hanb,2018-12-14T20:32:46.040Z,"Northern Mid-Atlantic Ridge",earthquake,15.8,1.9,0.071,59,reviewed,us,us
2018-10-04T19:59:41.540Z,13.0591,-81.0833,13.89,4.7,mb,,43,3.255,0.6,us,us1000h78n,2018-12-14T20:32:41.040Z,"45km SE of Mountain, Colombia",earthquake,6.8,6,0.049,126,reviewed,us,us
2018-09-30T17:13:21.030Z,13.0844,-90.3511,35,4.5,mb,,216,1.243,1.11,us,us1000h4pt,2018-12-01T16:43:41.040Z,"79km SW of Acajutla, El Salvador",earthquake,8.1,2,0.14,15,reviewed,us,us
2018-09-28T12:32:43.570Z,15.1157,-60.3912,27.44,5.4,mb,,29,0.578,0.83,us,us1000h3s0,2018-12-01T16:43:00.040Z,"73km ENE of Petite Riviere Salee, Martinique",earthquake,5.1,3.4,0.021,774,reviewed,us,us
2018-09-25T16:06:02.650Z,13.1491,-81.1419,10,4.5,mb,,56,3.225,0.94,us,us2000hjsk,2018-12-01T16:45:13.040Z,"34km SE of Mountain, Colombia",earthquake,6.6,1.9,0.069,61,reviewed,us,us
2018-09-25T15:37:14.720Z,13.1504,-81.1488,6.54,4.7,mb,,46,0.306,0.72,us,us2000hjs8,2018-12-01T16:45:13.040Z,"33km SE of Mountain, Colombia",earthquake,4.7,4.9,0.038,213,reviewed,us,us
2018-09-24T00:39:55.210Z,11.2015,-86.8409,10,4.8,mwr,,80,1.298,0.84,us,us2000hj64,2018-12-01T16:44:56.040Z,"73km SSW of Masachapa, Nicaragua",earthquake,6,1.7,0.083,14,reviewed,us,us
2018-09-23T05:45:50.950Z,19.6495,-71.2739,19.82,5.2,mww,,36,0.56,0.9,us,us2000hiw5,2018-11-27T15:52:03.040Z,"4km S of Villa Elisa, Dominican Republic",earthquake,4.6,3.8,0.071,19,reviewed,us,us
2018-09-23T04:37:46.130Z,13.1048,-81.1478,10,4.6,mb,,46,0.341,1.18,us,us2000hive,2018-11-27T15:52:03.040Z,"37km SE of Mountain, Colombia",earthquake,7.5,1.9,0.047,135,reviewed,us,us
2018-09-21T02:07:28.320Z,13.0831,-81.086,10,4.6,mb,,54,3.259,1.08,us,us2000hhz5,2018-11-27T15:52:01.040Z,"43km SE of Mountain, Colombia",earthquake,4.1,1.9,0.057,93,reviewed,us,us
2018-09-19T00:59:28.710Z,12.4686,-87.0439,134.62,4.5,mb,,63,0.226,0.8,us,us2000hgxx,2018-11-27T15:51:59.040Z,"10km SW of Posoltega, Nicaragua",earthquake,5.4,4.1,0.047,132,reviewed,us,us
2018-09-14T01:36:00.570Z,8.6921,-83.2541,19.12,4.5,mwr,,109,0.286,0.55,us,us2000heeg,2018-11-21T18:19:11.040Z,"11km WNW of Golfito, Costa Rica",earthquake,5.6,4.3,0.065,23,reviewed,us,us
2018-09-12T15:35:16.080Z,13.2268,-87.83,10,4.7,mb,,129,0.925,0.89,us,us2000hdfj,2018-11-21T18:19:09.040Z,"9km SSE of Conchagua, El Salvador",earthquake,5.8,1.9,0.041,184,reviewed,us,us
2018-09-12T06:29:53.150Z,12.1932,-86.7841,103,5.4,mww,,27,0.316,1.31,us,us2000hdas,2018-11-21T18:19:09.040Z,"20km SW of La Paz Centro, Nicaragua",earthquake,6.9,1.9,0.042,54,reviewed,us,us
2018-09-07T01:47:23.170Z,8.0543,-77.6026,10,5.4,mww,,24,2.47,0.66,us,us2000ha0n,2018-11-14T17:40:16.040Z,"14km SE of Yaviza, Panama",earthquake,6.1,1.7,0.103,9,reviewed,us,us
2018-09-03T18:11:34.460Z,15.0661,-91.5483,179.11,4.6,mb,,96,0.254,1.23,us,us2000h78f,2018-11-14T17:40:12.040Z,"8km ESE of Huitan, Guatemala",earthquake,10.1,6.7,0.042,172,reviewed,us,us
2018-09-03T14:35:03.710Z,18.0387,-79.6552,10,4.7,mb,,45,2.025,0.82,us,us2000h762,2018-11-14T17:40:12.040Z,"140km W of Negril, Jamaica",earthquake,6.5,1.9,0.043,166,reviewed,us,us
2018-08-30T08:02:09.490Z,8.719,-83.089,14.37,4.7,mwr,,136,0.403,0.92,us,us2000h59l,2018-11-07T18:37:06.040Z,"12km NE of Golfito, Costa Rica",earthquake,7.2,5.6,0.071,19,reviewed,us,us
2018-08-29T21:33:42.320Z,8.6677,-83.129,14,5.4,mww,,48,0.453,0.79,us,us2000h52e,2018-11-07T18:37:05.040Z,"5km NE of Golfito, Costa Rica",earthquake,5.2,1.8,0.047,44,reviewed,us,us
2018-08-22T13:27:48.490Z,10.6593,-62.9288,108,5.8,mww,,32,1.925,0.9,us,us1000gfc8,2020-03-27T12:03:43.997Z,"14km NW of Yaguaraparo, Venezuela",earthquake,7.1,1.9,0.044,50,reviewed,us,us
2018-08-22T10:28:59.290Z,8.6566,-83.2317,10,4.6,mb,,157,0.554,0.47,us,us1000gf9u,2018-11-01T17:50:54.040Z,"7km WNW of Golfito, Costa Rica",earthquake,7.1,1.9,0.086,40,reviewed,us,us
2018-08-21T21:31:47.600Z,10.7731,-62.9019,146.82,7.3,mww,,15,1.822,1.1,us,us1000gez7,2020-03-27T12:03:05.070Z,"24km ENE of Rio Caribe, Venezuela",earthquake,7.5,3.4,0.033,88,reviewed,us,us
2018-08-21T21:31:40.270Z,10.6575,-62.8522,108.91,5.3,mb,,35,1.878,1.18,us,us1000gfdx,2018-11-01T17:50:54.040Z,"10km NNW of Yaguaraparo, Venezuela",earthquake,7.8,7.4,0.111,27,reviewed,us,us
2018-08-19T02:20:33.530Z,8.7228,-83.1455,21.04,4.6,mb,,134,0.457,0.66,us,us1000gcsd,2018-10-27T16:22:06.040Z,"9km NNE of Golfito, Costa Rica",earthquake,5.7,5.3,0.04,182,reviewed,us,us
2018-08-18T19:39:07.170Z,8.802,-77.2506,10,5.6,mww,,36,2.58,0.8,us,us1000gcek,2020-03-27T12:01:37.426Z,"32km N of Acandi, Colombia",earthquake,5.7,1.7,0.048,42,reviewed,us,us
2018-08-17T23:49:36.700Z,8.7932,-83.1211,17.72,4.6,mwr,,137,0.428,0.85,us,us1000gc16,2018-10-27T16:22:05.040Z,"16km W of San Vito, Costa Rica",earthquake,7.1,4.6,0.08,15,reviewed,us,us
2018-08-17T23:22:24.950Z,8.7791,-83.1527,15,6.1,mww,,37,0.459,1.12,us,us1000gc0k,2020-03-27T12:01:23.055Z,"15km N of Golfito, Costa Rica",earthquake,6,1.7,0.052,36,reviewed,us,us
2018-08-15T22:43:58.410Z,11.3927,-87.9289,27.81,5.2,mb,,54,1.554,0.83,us,us1000ga21,2018-10-27T16:22:03.040Z,"145km SW of Corinto, Nicaragua",earthquake,3.5,3.9,0.039,219,reviewed,us,us
2018-08-15T14:19:36.160Z,13.304,-87.727,175.91,4.7,mb,,147,0.868,0.84,us,us1000g9n5,2018-10-27T16:22:03.040Z,"8km W of Amapala, Honduras",earthquake,9.4,6.2,0.138,16,reviewed,us,us
2018-08-15T06:15:17.720Z,9.6872,-84.2453,10,4.5,mb,,149,0.242,1.26,us,us1000g9i4,2018-10-27T16:22:03.040Z,"6km S of Tejar, Costa Rica",earthquake,6.7,1.9,0.08,46,reviewed,us,us
2018-08-09T19:21:51.990Z,13.5731,-91.2308,18,5.6,mww,,79,1.047,1.42,us,us1000g60s,2020-03-27T12:01:11.812Z,"58km SW of Puerto San Jose, Guatemala",earthquake,6.9,1.7,0.046,45,reviewed,us,us
2018-08-09T00:25:58.620Z,12.3039,-89.3698,13.49,5,mww,,64,1.381,0.9,us,us1000g5kw,2018-10-17T18:11:54.040Z,"131km S of La Libertad, El Salvador",earthquake,5.9,3.4,0.058,29,reviewed,us,us
2018-08-06T17:58:25.010Z,9.858,-78.6394,35,4.9,mb,,61,1.366,1.09,us,us1000g48q,2018-10-17T18:11:55.040Z,"46km N of Nargana, Panama",earthquake,6.7,2,0.027,438,reviewed,us,us
2018-08-04T20:18:36.480Z,13.2281,-90.8859,35,4.5,mb,,159,1.509,0.78,us,us1000g3ln,2018-10-16T15:34:13.040Z,"77km S of Puerto San Jose, Guatemala",earthquake,4.2,1.9,0.068,63,reviewed,us,us
2018-08-04T10:27:08.620Z,13.2356,-90.8136,35,5.1,mww,,144,1.54,0.78,us,us1000g3dz,2018-10-16T15:34:13.040Z,"76km S of Puerto San Jose, Guatemala",earthquake,7.3,2,0.057,30,reviewed,us,us
2018-08-04T05:47:18.370Z,13.0555,-90.7331,35,4.6,mb,,188,1.59,0.97,us,us1000g5cv,2018-10-16T15:34:13.040Z,"96km S of Puerto San Jose, Guatemala",earthquake,5.1,2,0.109,25,reviewed,us,us
2018-08-04T05:46:02.740Z,13.2229,-90.8181,35,4.9,mb,,165,1.549,1.04,us,us1000g3aa,2018-10-16T15:34:13.040Z,"77km S of Puerto San Jose, Guatemala",earthquake,8.2,2,0.07,64,reviewed,us,us
2018-08-03T01:51:20.610Z,10.3299,-76.8826,10,4.5,mb,,94,3.133,0.68,us,us1000g59l,2018-10-16T15:34:12.040Z,"148km NW of San Bernardo del Viento, Colombia",earthquake,4.3,1.9,0.164,11,reviewed,us,us
2018-07-31T14:25:29.510Z,10.6163,-86.0724,35,4.5,mb,,179,1.148,1.17,us,us2000gi7n,2018-10-16T15:34:13.040Z,"47km WNW of Sardinal, Costa Rica",earthquake,7.3,2,0.05,119,reviewed,us,us
2018-07-27T20:42:02.690Z,12.6931,-88.1963,45.13,5.3,mww,,36,1.118,1.25,us,us2000gfiz,2018-10-09T16:43:29.040Z,"57km SSW of Intipuca, El Salvador",earthquake,5.3,2.6,0.048,41,reviewed,us,us
2018-07-25T09:43:46.740Z,9.5268,-84.4083,20.51,4.6,mb,,138,0.451,0.62,us,us2000gddm,2018-10-09T16:43:30.040Z,"9km W of Parrita, Costa Rica",earthquake,6.9,5.7,0.049,123,reviewed,us,us
2018-07-24T10:51:21.000Z,12.9221,-88.0048,92.11,4.8,mwr,,134,0.958,1.01,us,us2000gci3,2018-10-09T16:43:29.040Z,"30km S of Intipuca, El Salvador",earthquake,3.5,6.6,0.083,14,reviewed,us,us
2018-07-19T01:27:19.230Z,13.6272,-91.255,41.52,4.5,mb,,172,0.989,0.67,us,us2000g8d0,2018-10-04T14:15:32.040Z,"55km SSW of La Gomera, Guatemala",earthquake,7.8,7.9,0.034,253,reviewed,us,us
2018-07-15T23:26:37.600Z,7.2729,-78.6638,10,4.5,mb,,119,2.211,0.98,us,us2000g5tf,2018-10-02T16:40:43.040Z,"60km WSW of Jaque, Panama",earthquake,7.9,1.9,0.102,28,reviewed,us,us
2018-07-12T07:56:23.020Z,13.1317,-89.5236,48.44,4.6,mb,,159,0.62,1.15,us,us2000g2ta,2018-10-02T16:40:35.040Z,"45km SSW of La Libertad, El Salvador",earthquake,5.9,6.9,0.082,44,reviewed,us,us
2018-07-09T07:11:48.750Z,13.4702,-88.3914,196.12,4.7,mb,,150,0.844,0.86,us,us2000g060,2018-10-02T16:40:30.040Z,"5km S of Jucuapa, El Salvador",earthquake,7.4,6.2,0.037,219,reviewed,us,us
2018-07-08T17:44:01.710Z,10.6522,-62.5624,100.64,4.5,mb,,87,1.719,0.67,us,us2000g42s,2018-09-27T14:03:47.040Z,"9km NNE of Irapa, Venezuela",earthquake,8,12.8,0.156,12,reviewed,us,us
2018-06-27T14:45:20.930Z,14.127,-91.5616,68.84,4.8,mb,,170,0.415,0.78,us,us1000f3bt,2018-09-21T16:25:59.040Z,"27km SW of Pueblo Nuevo Tiquisate, Guatemala",earthquake,8.8,8.2,0.065,74,reviewed,us,us
2018-06-27T00:13:59.330Z,12.5432,-88.9987,10,4.5,mb,,182,1.159,1.1,us,us1000f2vn,2018-09-21T16:25:57.040Z,"95km SSW of Puerto El Triunfo, El Salvador",earthquake,7.6,1.9,0.055,97,reviewed,us,us
2018-06-25T05:19:58.830Z,13.6176,-90.7202,53.88,4.5,mb,,120,1.306,0.98,us,us1000f0tn,2018-09-21T16:25:57.040Z,"34km S of Iztapa, Guatemala",earthquake,6.7,8.3,0.034,249,reviewed,us,us
2018-06-23T21:54:34.240Z,12.4941,-88.8351,40.44,4.5,mb,,166,1.246,0.78,us,us1000ezw9,2018-09-19T15:15:57.040Z,"92km SSW of Puerto El Triunfo, El Salvador",earthquake,7.8,10.3,0.077,49,reviewed,us,us
2018-06-23T01:54:40.710Z,10.7414,-62.6732,90.62,5.2,mww,,32,1.705,0.96,us,us1000ez9p,2018-09-19T15:15:55.040Z,"21km NNW of Irapa, Venezuela",earthquake,6.8,4.3,0.048,41,reviewed,us,us
2018-06-19T14:41:34.820Z,10.7967,-84.9391,170.58,4.5,mb,,127,0.502,0.69,us,us1000eviu,2018-09-19T15:15:49.040Z,"13km SE of Upala, Costa Rica",earthquake,8.3,6.9,0.079,47,reviewed,us,us
2018-06-18T02:32:55.870Z,14.1325,-90.7154,99.17,5.7,mww,,51,0.899,1.45,us,us1000eu39,2020-03-27T11:59:25.728Z,"12km SW of Guanagazapa, Guatemala",earthquake,6.1,3.2,0.065,23,reviewed,us,us
2018-06-13T23:54:44.540Z,7.4269,-80.5718,10,5.2,mww,,68,1.875,0.74,us,us1000er1r,2018-11-09T09:35:10.396Z,"13km WNW of Tonosi, Panama",earthquake,6.4,1.8,0.051,37,reviewed,us,us
2018-06-08T22:36:54.370Z,11.2865,-85.4955,187.18,4.5,mb,,147,1.124,0.82,us,us1000elmq,2018-08-29T16:35:56.040Z,"10km N of Cardenas, Nicaragua",earthquake,8,7.8,0.055,98,reviewed,us,us
2018-06-06T23:38:19.930Z,11.1932,-86.7679,10,4.7,mb,,138,1.519,1.24,us,us1000ek4g,2018-08-29T16:34:49.040Z,"71km SSW of Masachapa, Nicaragua",earthquake,5.5,1.9,0.065,72,reviewed,us,us
2018-06-03T09:13:21.510Z,18.9965,-69.6349,83.97,4.7,mb,,29,1.281,0.92,us,us1000ehsg,2018-09-23T06:04:38.273Z,"13km ENE of Gonzalo, Dominican Republic",earthquake,6,7.2,0.04,186,reviewed,us,us
2018-05-27T18:02:10.300Z,10.2375,-62.0663,47.5,4.7,mb,,102,1.926,0.82,us,us1000eczt,2018-08-21T21:23:54.040Z,"35km NE of Pedernales, Venezuela",earthquake,8.2,10,0.063,76,reviewed,us,us
2018-05-25T12:53:49.220Z,7.262,-73.4769,102.64,4.5,mb,,69,1.415,1.06,us,us1000ebyi,2018-08-21T21:23:50.040Z,"14km S of Sabana de Torres, Colombia",earthquake,7.6,8.5,0.04,185,reviewed,us,us
2018-05-23T12:42:44.160Z,7.3809,-82.7221,10,4.9,mwr,,87,1.194,0.78,us,us1000eais,2018-08-21T21:23:48.040Z,"73km SSE of Punta de Burica, Panama",earthquake,2,1.8,0.048,42,reviewed,us,us
2018-05-22T21:47:23.180Z,16.9992,-46.5383,10,4.6,mb,,95,13.245,0.56,us,us1000ea97,2018-08-21T21:23:48.040Z,"Northern Mid-Atlantic Ridge",earthquake,7.6,1.8,0.074,55,reviewed,us,us
2018-05-20T21:50:18.290Z,11.1108,-62.1993,114.5,4.5,mb,,88,1.147,0.72,us,us1000e93d,2018-08-15T19:47:00.040Z,"59km N of Gueiria, Venezuela",earthquake,8.1,7.4,0.105,27,reviewed,us,us
2018-05-18T06:04:13.700Z,12.7298,-89.722,10,4.5,mb,,190,1.064,0.82,us,us1000e7u8,2018-08-15T19:46:56.040Z,"94km SSW of La Libertad, El Salvador",earthquake,7.8,2,0.101,29,reviewed,us,us
2018-05-13T15:59:48.500Z,12.9299,-87.2405,192.38,4.7,mb,,143,0.297,0.85,us,us1000e45f,2018-08-08T15:21:39.040Z,"11km NW of Puerto Morazan, Nicaragua",earthquake,10.7,6.3,0.042,171,reviewed,us,us
2018-05-11T21:34:26.750Z,13.545,-91.6757,10,4.5,mb,,201,0.974,0.84,us,us1000e3av,2018-08-08T15:20:56.040Z,"83km SSW of Nueva Concepcion, Guatemala",earthquake,4.8,1.9,0.072,57,reviewed,us,us
2018-05-09T20:25:21.120Z,12.9033,-87.1809,194.72,4.6,mb,,141,0.242,0.38,us,us1000e1ki,2018-08-08T15:19:54.040Z,"5km N of Puerto Morazan, Nicaragua",earthquake,7.6,7.5,0.058,89,reviewed,us,us
2018-05-08T23:07:32.830Z,13.3045,-87.9683,10,4.7,mb,,127,1.008,1.2,us,us1000e133,2018-08-08T15:19:41.040Z,"11km W of Conchagua, El Salvador",earthquake,5,1.9,0.039,202,reviewed,us,us
2018-05-07T06:57:03.270Z,13.031,-90.2228,35,4.6,mb,,152,1.164,1.35,us,us1000dzs2,2018-08-08T15:19:12.040Z,"75km SW of Acajutla, El Salvador",earthquake,6.4,2,0.028,389,reviewed,us,us
2018-05-06T19:02:22.360Z,13.1036,-88.0615,10,5.4,mww,,125,1.066,1.22,us,us1000dzgr,2020-03-27T11:55:54.211Z,"10km S of Intipuca, El Salvador",earthquake,6.5,1.9,0.05,38,reviewed,us,us
2018-05-06T18:58:16.660Z,13.3319,-87.9657,10,4.5,mb,,141,0.986,1.1,us,us1000dzgj,2018-07-27T20:20:28.040Z,"11km S of San Alejo, El Salvador",earthquake,7.3,1.9,0.05,119,reviewed,us,us
2018-05-06T17:43:41.120Z,13.3173,-88.0681,10,4.5,mb,,146,1.066,0.93,us,us1000dzfb,2018-07-27T20:20:43.040Z,"13km NE of Chirilagua, El Salvador",earthquake,5.2,1.9,0.065,68,reviewed,us,us
2018-05-06T14:52:54.180Z,13.2253,-88.0851,10,4.8,mb,,130,1.137,0.97,us,us1000dzcv,2018-07-27T20:20:28.040Z,"4km NW of Intipuca, El Salvador",earthquake,5.8,1.9,0.028,399,reviewed,us,us
2018-05-06T12:44:28.080Z,13.2731,-87.9546,10,5.2,mww,,81,1.022,0.79,us,us1000dzau,2018-07-27T20:20:28.040Z,"10km WSW of Conchagua, El Salvador",earthquake,4.8,1.8,0.065,23,reviewed,us,us
2018-05-06T12:37:58.950Z,13.2236,-88.0338,10,5.2,mww,,60,1.093,0.92,us,us1000dzap,2018-07-27T20:20:28.040Z,"3km NE of Intipuca, El Salvador",earthquake,5.7,1.9,0.058,29,reviewed,us,us
2018-05-06T05:19:21.350Z,11.8001,-86.2109,149.51,4.8,mb,,129,0.843,0.63,us,us1000dz6f,2018-07-27T20:20:28.040Z,"5km SSW of Jinotepe, Nicaragua",earthquake,3.7,6.1,0.028,387,reviewed,us,us
2018-05-06T04:58:22.070Z,13.3024,-87.8448,10,4.9,mwr,,125,0.933,0.86,us,us1000dz60,2018-07-27T20:20:29.040Z,"2km ESE of Conchagua, El Salvador",earthquake,3.7,1.9,0.05,39,reviewed,us,us
2018-05-05T12:05:18.690Z,10.66,-86.0535,32.33,4.9,mww,,136,0.453,1.39,us,us1000dys9,2018-07-27T20:20:29.040Z,"47km WNW of Sardinal, Costa Rica",earthquake,5.4,4.9,0.062,25,reviewed,us,us
2018-05-05T05:52:26.100Z,10.5661,-86.0592,35,4.5,mb,,166,0.479,0.7,us,us1000dylw,2018-07-27T20:20:30.040Z,"45km W of Sardinal, Costa Rica",earthquake,7.5,2,0.075,52,reviewed,us,us
2018-05-04T11:09:31.430Z,13.9352,-91.8766,35,4.7,mb,,130,0.611,1.11,us,us1000dxty,2018-07-27T20:20:30.040Z,"40km S of Champerico, Guatemala",earthquake,7.1,2,0.027,403,reviewed,us,us
2018-04-30T09:32:13.760Z,21.2474,-45.5649,10,4.8,mb,,100,24.868,0.96,us,us1000dumr,2018-07-27T20:20:34.040Z,"Northern Mid-Atlantic Ridge",earthquake,12.2,1.9,0.052,114,reviewed,us,us
2018-04-28T15:53:41.540Z,10.6815,-87.0049,10,4.7,mww,,125,1.385,1.21,us,us1000du0l,2018-07-25T21:37:42.040Z,"133km SSW of Masachapa, Nicaragua",earthquake,7.6,1.9,0.093,11,reviewed,us,us
